   614    0.20184E+04    0.29035E+02    0.67890E-08    0.29035E+02    0.22348E+02   -0.12597E-08    0.67890E-08   -0.12597E-08    0.30154E-13
   615    0.20093E+04    0.28514E+02    0.68720E-08    0.28514E+02    0.22645E+02   -0.12736E-08    0.68720E-08   -0.12736E-08    0.29973E-13
   616    0.20003E+04    0.27962E+02    0.69551E-08    0.27962E+02    0.22943E+02   -0.12873E-08    0.69551E-08   -0.12873E-08    0.29794E-13
   617    0.19915E+04    0.27377E+02    0.70382E-08    0.27377E+02    0.23241E+02   -0.13007E-08    0.70382E-08   -0.13007E-08    0.29616E-13
   618    0.19826E+04    0.26760E+02    0.71213E-08    0.26760E+02    0.23538E+02   -0.13139E-08    0.71213E-08   -0.13139E-08    0.29440E-13
   619    0.19738E+04    0.26114E+02    0.72045E-08    0.26114E+02    0.23836E+02   -0.13269E-08    0.72045E-08   -0.13269E-08    0.29264E-13
   620    0.19651E+04    0.25436E+02    0.72877E-08    0.25436E+02    0.24131E+02   -0.13396E-08    0.72877E-08   -0.13396E-08    0.29090E-13
   621    0.19564E+04    0.24727E+02    0.73709E-08    0.24727E+02    0.24426E+02   -0.13520E-08    0.73709E-08   -0.13520E-08    0.28918E-13
   622    0.19477E+04    0.23986E+02    0.74540E-08    0.23986E+02    0.24720E+02   -0.13643E-08    0.74540E-08   -0.13643E-08    0.28746E-13
   623    0.19393E+04    0.23217E+02    0.75372E-08    0.23217E+02    0.25012E+02   -0.13762E-08    0.75372E-08   -0.13762E-08    0.28576E-13
   624    0.19308E+04    0.22417E+02    0.76202E-08    0.22417E+02    0.25303E+02   -0.13880E-08    0.76202E-08   -0.13880E-08    0.28407E-13
   625    0.19224E+04    0.21587E+02    0.77032E-08    0.21587E+02    0.25592E+02   -0.13995E-08    0.77032E-08   -0.13995E-08    0.28240E-13
   626    0.19141E+04    0.20727E+02    0.77861E-08    0.20727E+02    0.25881E+02   -0.14107E-08    0.77861E-08   -0.14107E-08    0.28074E-13
   627    0.19059E+04    0.19839E+02    0.78689E-08    0.19839E+02    0.26167E+02   -0.14217E-08    0.78689E-08   -0.14217E-08    0.27908E-13
   628    0.18979E+04    0.18921E+02    0.79515E-08    0.18921E+02    0.26452E+02   -0.14325E-08    0.79515E-08   -0.14325E-08    0.27745E-13
   629    0.18899E+04    0.17975E+02    0.80340E-08    0.17975E+02    0.26734E+02   -0.14430E-08    0.80340E-08   -0.14430E-08    0.27582E-13
   630    0.18820E+04    0.16999E+02    0.81163E-08    0.16999E+02    0.27015E+02   -0.14533E-08    0.81163E-08   -0.14533E-08    0.27420E-13
   631    0.18741E+04    0.15998E+02    0.81984E-08    0.15998E+02    0.27294E+02   -0.14633E-08    0.81984E-08   -0.14633E-08    0.27260E-13
   632    0.18665E+04    0.14967E+02    0.82803E-08    0.14967E+02    0.27570E+02   -0.14731E-08    0.82803E-08   -0.14731E-08    0.27101E-13
   633    0.18589E+04    0.13910E+02    0.83620E-08    0.13910E+02    0.27845E+02   -0.14826E-08    0.83620E-08   -0.14826E-08    0.26943E-13
   634    0.18515E+04    0.12827E+02    0.84435E-08    0.12827E+02    0.28116E+02   -0.14920E-08    0.84435E-08   -0.14920E-08    0.26786E-13
   635    0.18442E+04    0.11718E+02    0.85247E-08    0.11718E+02    0.28386E+02   -0.15011E-08    0.85247E-08   -0.15011E-08    0.26631E-13
   636    0.18370E+04    0.10583E+02    0.86056E-08    0.10583E+02    0.28653E+02   -0.15099E-08    0.86056E-08   -0.15099E-08    0.26476E-13
   637    0.18299E+04    0.94214E+01    0.86863E-08    0.94214E+01    0.28916E+02   -0.15185E-08    0.86863E-08   -0.15185E-08    0.26323E-13
   638    0.18230E+04    0.82362E+01    0.87666E-08    0.82362E+01    0.29178E+02   -0.15269E-08    0.87666E-08   -0.15269E-08    0.26170E-13
   639    0.18162E+04    0.70259E+01    0.88466E-08    0.70259E+01    0.29436E+02   -0.15350E-08    0.88466E-08   -0.15350E-08    0.26019E-13
   640    0.18095E+04    0.57921E+01    0.89262E-08    0.57921E+01    0.29692E+02   -0.15429E-08    0.89262E-08   -0.15429E-08    0.25869E-13
   641    0.18030E+04    0.45348E+01    0.90055E-08    0.45348E+01    0.29944E+02   -0.15506E-08    0.90055E-08   -0.15506E-08    0.25720E-13
   642    0.17965E+04    0.32546E+01    0.90844E-08    0.32546E+01    0.30192E+02   -0.15580E-08    0.90844E-08   -0.15580E-08    0.25572E-13
   643    0.17903E+04    0.19519E+01    0.91628E-08    0.19519E+01    0.30439E+02   -0.15652E-08    0.91628E-08   -0.15652E-08    0.25425E-13
   644    0.17843E+04    0.62753E+00    0.92409E-08    0.62753E+00    0.30679E+02   -0.15721E-08    0.92409E-08   -0.15721E-08    0.25279E-13
   645    0.17783E+04   -0.71842E+00    0.93185E-08   -0.71842E+00    0.30918E+02   -0.15789E-08    0.93185E-08   -0.15789E-08    0.25135E-13
   646    0.17725E+04   -0.20853E+01    0.93957E-08   -0.20853E+01    0.31153E+02   -0.15853E-08    0.93957E-08   -0.15853E-08    0.24991E-13
   647    0.17669E+04   -0.34730E+01    0.94724E-08   -0.34730E+01    0.31383E+02   -0.15916E-08    0.94724E-08   -0.15916E-08    0.24848E-13
   648    0.17614E+04   -0.48795E+01    0.95486E-08   -0.48795E+01    0.31611E+02   -0.15976E-08    0.95486E-08   -0.15976E-08    0.24706E-13
   649    0.17561E+04   -0.63058E+01    0.96243E-08   -0.63058E+01    0.31833E+02   -0.16034E-08    0.96243E-08   -0.16034E-08    0.24565E-13
   650    0.17510E+04   -0.77504E+01    0.96994E-08   -0.77504E+01    0.32052E+02   -0.16090E-08    0.96994E-08   -0.16090E-08    0.24426E-13
   651    0.17460E+04   -0.92133E+01    0.97741E-08   -0.92133E+01    0.32268E+02   -0.16143E-08    0.97741E-08   -0.16143E-08    0.24287E-13
   652    0.17411E+04   -0.10694E+02    0.98481E-08   -0.10694E+02    0.32479E+02   -0.16194E-08    0.98481E-08   -0.16194E-08    0.24149E-13
   653    0.17365E+04   -0.12190E+02    0.99216E-08   -0.12190E+02    0.32684E+02   -0.16243E-08    0.99216E-08   -0.16243E-08    0.24012E-13
   654    0.17320E+04   -0.13702E+02    0.99946E-08   -0.13702E+02    0.32887E+02   -0.16289E-08    0.99946E-08   -0.16289E-08    0.23876E-13
   655    0.17277E+04   -0.15231E+02    0.10067E-07   -0.15231E+02    0.33085E+02   -0.16333E-08    0.10067E-07   -0.16333E-08    0.23741E-13
   656    0.17236E+04   -0.16774E+02    0.10139E-07   -0.16774E+02    0.33278E+02   -0.16375E-08    0.10139E-07   -0.16375E-08    0.23607E-13
   657    0.17197E+04   -0.18330E+02    0.10210E-07   -0.18330E+02    0.33466E+02   -0.16415E-08    0.10210E-07   -0.16415E-08    0.23474E-13
   658    0.17158E+04   -0.19900E+02    0.10281E-07   -0.19900E+02    0.33651E+02   -0.16452E-08    0.10281E-07   -0.16452E-08    0.23342E-13
   659    0.17123E+04   -0.21483E+02    0.10351E-07   -0.21483E+02    0.33830E+02   -0.16488E-08    0.10351E-07   -0.16488E-08    0.23211E-13
   660    0.17089E+04   -0.23078E+02    0.10420E-07   -0.23078E+02    0.34004E+02   -0.16521E-08    0.10420E-07   -0.16521E-08    0.23080E-13
   661    0.17057E+04   -0.24683E+02    0.10489E-07   -0.24683E+02    0.34173E+02   -0.16552E-08    0.10489E-07   -0.16552E-08    0.22951E-13
   662    0.17027E+04   -0.26300E+02    0.10557E-07   -0.26300E+02    0.34338E+02   -0.16580E-08    0.10557E-07   -0.16580E-08    0.22823E-13
   663    0.16998E+04   -0.27927E+02    0.10625E-07   -0.27927E+02    0.34498E+02   -0.16607E-08    0.10625E-07   -0.16607E-08    0.22695E-13
   664    0.16972E+04   -0.29563E+02    0.10692E-07   -0.29563E+02    0.34652E+02   -0.16631E-08    0.10692E-07   -0.16631E-08    0.22568E-13
   665    0.16947E+04   -0.31208E+02    0.10758E-07   -0.31208E+02    0.34800E+02   -0.16654E-08    0.10758E-07   -0.16654E-08    0.22442E-13
   666    0.16924E+04   -0.32860E+02    0.10824E-07   -0.32860E+02    0.34944E+02   -0.16674E-08    0.10824E-07   -0.16674E-08    0.22317E-13
   667    0.16903E+04   -0.34520E+02    0.10889E-07   -0.34520E+02    0.35083E+02   -0.16692E-08    0.10889E-07   -0.16692E-08    0.22193E-13
   668    0.16883E+04   -0.36187E+02    0.10953E-07   -0.36187E+02    0.35216E+02   -0.16708E-08    0.10953E-07   -0.16708E-08    0.22070E-13
   669    0.16866E+04   -0.37860E+02    0.11017E-07   -0.37860E+02    0.35344E+02   -0.16722E-08    0.11017E-07   -0.16722E-08    0.21948E-13
   670    0.16851E+04   -0.39536E+02    0.11080E-07   -0.39536E+02    0.35466E+02   -0.16734E-08    0.11080E-07   -0.16734E-08    0.21826E-13
   671    0.16838E+04   -0.41218E+02    0.11142E-07   -0.41218E+02    0.35584E+02   -0.16744E-08    0.11142E-07   -0.16744E-08    0.21705E-13
   672    0.16826E+04   -0.42903E+02    0.11204E-07   -0.42903E+02    0.35695E+02   -0.16752E-08    0.11204E-07   -0.16752E-08    0.21586E-13
   673    0.16817E+04   -0.44591E+02    0.11265E-07   -0.44591E+02    0.35801E+02   -0.16757E-08    0.11265E-07   -0.16757E-08    0.21467E-13
   674    0.16809E+04   -0.46281E+02    0.11325E-07   -0.46281E+02    0.35901E+02   -0.16761E-08    0.11325E-07   -0.16761E-08    0.21348E-13
   675    0.16803E+04   -0.47973E+02    0.11385E-07   -0.47973E+02    0.35996E+02   -0.16763E-08    0.11385E-07   -0.16763E-08    0.21231E-13
   676    0.16799E+04   -0.49665E+02    0.11444E-07   -0.49665E+02    0.36085E+02   -0.16763E-08    0.11444E-07   -0.16763E-08    0.21114E-13
   677    0.16797E+04   -0.51357E+02    0.11502E-07   -0.51357E+02    0.36168E+02   -0.16761E-08    0.11502E-07   -0.16761E-08    0.20999E-13
   678    0.16797E+04   -0.53049E+02    0.11560E-07   -0.53049E+02    0.36245E+02   -0.16757E-08    0.11560E-07   -0.16757E-08    0.20884E-13
   679    0.16799E+04   -0.54739E+02    0.11617E-07   -0.54739E+02    0.36317E+02   -0.16751E-08    0.11617E-07   -0.16751E-08    0.20769E-13
   680    0.16804E+04   -0.56428E+02    0.11673E-07   -0.56428E+02    0.36383E+02   -0.16743E-08    0.11673E-07   -0.16743E-08    0.20656E-13
   681    0.16810E+04   -0.58112E+02    0.11728E-07   -0.58112E+02    0.36443E+02   -0.16733E-08    0.11728E-07   -0.16733E-08    0.20543E-13
   682    0.16818E+04   -0.59794E+02    0.11783E-07   -0.59794E+02    0.36496E+02   -0.16721E-08    0.11783E-07   -0.16721E-08    0.20432E-13
   683    0.16828E+04   -0.61473E+02    0.11837E-07   -0.61473E+02    0.36546E+02   -0.16708E-08    0.11837E-07   -0.16708E-08    0.20320E-13
   684    0.16840E+04   -0.63147E+02    0.11890E-07   -0.63147E+02    0.36587E+02   -0.16692E-08    0.11890E-07   -0.16692E-08    0.20210E-13
   685    0.16852E+04   -0.64816E+02    0.11942E-07   -0.64816E+02    0.36623E+02   -0.16675E-08    0.11942E-07   -0.16675E-08    0.20101E-13
   686    0.16867E+04   -0.66470E+02    0.11994E-07   -0.66470E+02    0.36653E+02   -0.16656E-08    0.11994E-07   -0.16656E-08    0.19992E-13
   687    0.16885E+04   -0.68121E+02    0.12045E-07   -0.68121E+02    0.36678E+02   -0.16635E-08    0.12045E-07   -0.16635E-08    0.19884E-13
   688    0.16904E+04   -0.69767E+02    0.12095E-07   -0.69767E+02    0.36695E+02   -0.16612E-08    0.12095E-07   -0.16612E-08    0.19776E-13
   689    0.16925E+04   -0.71401E+02    0.12144E-07   -0.71401E+02    0.36707E+02   -0.16587E-08    0.12144E-07   -0.16587E-08    0.19670E-13
   690    0.16948E+04   -0.73029E+02    0.12193E-07   -0.73029E+02    0.36714E+02   -0.16561E-08    0.12193E-07   -0.16561E-08    0.19564E-13
   691    0.16972E+04   -0.74645E+02    0.12241E-07   -0.74645E+02    0.36713E+02   -0.16533E-08    0.12241E-07   -0.16533E-08    0.19458E-13
   692    0.16998E+04   -0.76248E+02    0.12287E-07   -0.76248E+02    0.36708E+02   -0.16503E-08    0.12287E-07   -0.16503E-08    0.19354E-13
   693    0.17027E+04   -0.77846E+02    0.12334E-07   -0.77846E+02    0.36696E+02   -0.16471E-08    0.12334E-07   -0.16471E-08    0.19250E-13
   694    0.17056E+04   -0.79425E+02    0.12379E-07   -0.79425E+02    0.36678E+02   -0.16438E-08    0.12379E-07   -0.16438E-08    0.19147E-13
   695    0.17088E+04   -0.80991E+02    0.12423E-07   -0.80991E+02    0.36656E+02   -0.16403E-08    0.12423E-07   -0.16403E-08    0.19045E-13
   696    0.17122E+04   -0.82559E+02    0.12467E-07   -0.82559E+02    0.36626E+02   -0.16366E-08    0.12467E-07   -0.16366E-08    0.18943E-13
   697    0.17157E+04   -0.84100E+02    0.12510E-07   -0.84100E+02    0.36590E+02   -0.16327E-08    0.12510E-07   -0.16327E-08    0.18842E-13
   698    0.17194E+04   -0.85629E+02    0.12552E-07   -0.85629E+02    0.36548E+02   -0.16287E-08    0.12552E-07   -0.16287E-08    0.18741E-13
   699    0.17232E+04   -0.87138E+02    0.12593E-07   -0.87138E+02    0.36501E+02   -0.16245E-08    0.12593E-07   -0.16245E-08    0.18642E-13
   700    0.17273E+04   -0.88634E+02    0.12634E-07   -0.88634E+02    0.36448E+02   -0.16202E-08    0.12634E-07   -0.16202E-08    0.18543E-13
   701    0.17315E+04   -0.90119E+02    0.12673E-07   -0.90119E+02    0.36389E+02   -0.16157E-08    0.12673E-07   -0.16157E-08    0.18444E-13
   702    0.17358E+04   -0.91576E+02    0.12712E-07   -0.91576E+02    0.36324E+02   -0.16110E-08    0.12712E-07   -0.16110E-08    0.18346E-13
   703    0.17403E+04   -0.93035E+02    0.12750E-07   -0.93035E+02    0.36254E+02   -0.16062E-08    0.12750E-07   -0.16062E-08    0.18249E-13
   704    0.17450E+04   -0.94461E+02    0.12787E-07   -0.94461E+02    0.36178E+02   -0.16012E-08    0.12787E-07   -0.16012E-08    0.18153E-13
   705    0.17497E+04   -0.95866E+02    0.12823E-07   -0.95866E+02    0.36095E+02   -0.15960E-08    0.12823E-07   -0.15960E-08    0.18057E-13
   706    0.17547E+04   -0.97259E+02    0.12858E-07   -0.97259E+02    0.36008E+02   -0.15907E-08    0.12858E-07   -0.15907E-08    0.17961E-13
   707    0.17597E+04   -0.98632E+02    0.12892E-07   -0.98632E+02    0.35915E+02   -0.15853E-08    0.12892E-07   -0.15853E-08    0.17867E-13
   708    0.17651E+04   -0.99970E+02    0.12926E-07   -0.99970E+02    0.35816E+02   -0.15796E-08    0.12926E-07   -0.15796E-08    0.17773E-13
   709    0.17704E+04   -0.10130E+03    0.12958E-07   -0.10130E+03    0.35712E+02   -0.15739E-08    0.12958E-07   -0.15739E-08    0.17679E-13
   710    0.17760E+04   -0.10261E+03    0.12990E-07   -0.10261E+03    0.35602E+02   -0.15680E-08    0.12990E-07   -0.15680E-08    0.17586E-13
   711    0.17817E+04   -0.10389E+03    0.13021E-07   -0.10389E+03    0.35487E+02   -0.15619E-08    0.13021E-07   -0.15619E-08    0.17494E-13
   712    0.17875E+04   -0.10515E+03    0.13051E-07   -0.10515E+03    0.35366E+02   -0.15557E-08    0.13051E-07   -0.15557E-08    0.17403E-13
   713    0.17935E+04   -0.10639E+03    0.13080E-07   -0.10639E+03    0.35240E+02   -0.15493E-08    0.13080E-07   -0.15493E-08    0.17311E-13
   714    0.17995E+04   -0.10760E+03    0.13108E-07   -0.10760E+03    0.35110E+02   -0.15429E-08    0.13108E-07   -0.15429E-08    0.17221E-13
   715    0.18057E+04   -0.10879E+03    0.13135E-07   -0.10879E+03    0.34973E+02   -0.15362E-08    0.13135E-07   -0.15362E-08    0.17131E-13
   716    0.18121E+04   -0.10995E+03    0.13162E-07   -0.10995E+03    0.34831E+02   -0.15295E-08    0.13162E-07   -0.15295E-08    0.17042E-13
   717    0.18185E+04   -0.11108E+03    0.13187E-07   -0.11108E+03    0.34685E+02   -0.15225E-08    0.13187E-07   -0.15225E-08    0.16953E-13
   718    0.18251E+04   -0.11220E+03    0.13212E-07   -0.11220E+03    0.34534E+02   -0.15155E-08    0.13212E-07   -0.15155E-08    0.16865E-13
   719    0.18317E+04   -0.11327E+03    0.13235E-07   -0.11327E+03    0.34376E+02   -0.15083E-08    0.13235E-07   -0.15083E-08    0.16778E-13
   720    0.18384E+04   -0.11434E+03    0.13258E-07   -0.11434E+03    0.34215E+02   -0.15010E-08    0.13258E-07   -0.15010E-08    0.16691E-13
   721    0.18454E+04   -0.11536E+03    0.13280E-07   -0.11536E+03    0.34049E+02   -0.14936E-08    0.13280E-07   -0.14936E-08    0.16604E-13
   722    0.18524E+04   -0.11635E+03    0.13301E-07   -0.11635E+03    0.33878E+02   -0.14860E-08    0.13301E-07   -0.14860E-08    0.16518E-13
   723    0.18595E+04   -0.11732E+03    0.13321E-07   -0.11732E+03    0.33703E+02   -0.14783E-08    0.13321E-07   -0.14783E-08    0.16433E-13
   724    0.18666E+04   -0.11826E+03    0.13341E-07   -0.11826E+03    0.33523E+02   -0.14705E-08    0.13341E-07   -0.14705E-08    0.16348E-13
   725    0.18739E+04   -0.11917E+03    0.13359E-07   -0.11917E+03    0.33339E+02   -0.14625E-08    0.13359E-07   -0.14625E-08    0.16264E-13
   726    0.18813E+04   -0.12005E+03    0.13376E-07   -0.12005E+03    0.33152E+02   -0.14544E-08    0.13376E-07   -0.14544E-08    0.16180E-13
   727    0.18887E+04   -0.12090E+03    0.13393E-07   -0.12090E+03    0.32959E+02   -0.14462E-08    0.13393E-07   -0.14462E-08    0.16097E-13
   728    0.18962E+04   -0.12172E+03    0.13408E-07   -0.12172E+03    0.32760E+02   -0.14379E-08    0.13408E-07   -0.14379E-08    0.16015E-13
   729    0.19038E+04   -0.12251E+03    0.13423E-07   -0.12251E+03    0.32559E+02   -0.14295E-08    0.13423E-07   -0.14295E-08    0.15933E-13
   730    0.19114E+04   -0.12327E+03    0.13436E-07   -0.12327E+03    0.32354E+02   -0.14209E-08    0.13436E-07   -0.14209E-08    0.15851E-13
   731    0.19193E+04   -0.12399E+03    0.13449E-07   -0.12399E+03    0.32144E+02   -0.14123E-08    0.13449E-07   -0.14123E-08    0.15770E-13
   732    0.19271E+04   -0.12467E+03    0.13461E-07   -0.12467E+03    0.31932E+02   -0.14035E-08    0.13461E-07   -0.14035E-08    0.15690E-13
   733    0.19350E+04   -0.12534E+03    0.13472E-07   -0.12534E+03    0.31714E+02   -0.13946E-08    0.13472E-07   -0.13946E-08    0.15610E-13
   734    0.19429E+04   -0.12595E+03    0.13482E-07   -0.12595E+03    0.31494E+02   -0.13856E-08    0.13482E-07   -0.13856E-08    0.15530E-13
   735    0.19510E+04   -0.12656E+03    0.13491E-07   -0.12656E+03    0.31269E+02   -0.13765E-08    0.13491E-07   -0.13765E-08    0.15451E-13
   736    0.19589E+04   -0.12711E+03    0.13499E-07   -0.12711E+03    0.31041E+02   -0.13673E-08    0.13499E-07   -0.13673E-08    0.15373E-13
   737    0.19671E+04   -0.12764E+03    0.13506E-07   -0.12764E+03    0.30810E+02   -0.13580E-08    0.13506E-07   -0.13580E-08    0.15295E-13
   738    0.19751E+04   -0.12812E+03    0.13512E-07   -0.12812E+03    0.30577E+02   -0.13485E-08    0.13512E-07   -0.13485E-08    0.15217E-13
   739    0.19833E+04   -0.12858E+03    0.13517E-07   -0.12858E+03    0.30339E+02   -0.13390E-08    0.13517E-07   -0.13390E-08    0.15140E-13
   740    0.19915E+04   -0.12900E+03    0.13522E-07   -0.12900E+03    0.30099E+02   -0.13294E-08    0.13522E-07   -0.13294E-08    0.15064E-13
   741    0.19997E+04   -0.12939E+03    0.13525E-07   -0.12939E+03    0.29854E+02   -0.13197E-08    0.13525E-07   -0.13197E-08    0.14988E-13
   742    0.20080E+04   -0.12974E+03    0.13527E-07   -0.12974E+03    0.29610E+02   -0.13098E-08    0.13527E-07   -0.13098E-08    0.14912E-13
   743    0.20163E+04   -0.13006E+03    0.13529E-07   -0.13006E+03    0.29362E+02   -0.12999E-08    0.13529E-07   -0.12999E-08    0.14837E-13
   744    0.20247E+04   -0.13034E+03    0.13529E-07   -0.13034E+03    0.29111E+02   -0.12899E-08    0.13529E-07   -0.12899E-08    0.14763E-13
   745    0.20330E+04   -0.13060E+03    0.13529E-07   -0.13060E+03    0.28858E+02   -0.12798E-08    0.13529E-07   -0.12798E-08    0.14688E-13
   746    0.20412E+04   -0.13080E+03    0.13527E-07   -0.13080E+03    0.28603E+02   -0.12696E-08    0.13527E-07   -0.12696E-08    0.14615E-13
   747    0.20495E+04   -0.13097E+03    0.13525E-07   -0.13097E+03    0.28344E+02   -0.12593E-08    0.13525E-07   -0.12593E-08    0.14541E-13
   748    0.20578E+04   -0.13112E+03    0.13521E-07   -0.13112E+03    0.28085E+02   -0.12490E-08    0.13521E-07   -0.12490E-08    0.14469E-13
   749    0.20662E+04   -0.13123E+03    0.13517E-07   -0.13123E+03    0.27822E+02   -0.12385E-08    0.13517E-07   -0.12385E-08    0.14396E-13
   750    0.20745E+04   -0.13131E+03    0.13512E-07   -0.13131E+03    0.27558E+02   -0.12280E-08    0.13512E-07   -0.12280E-08    0.14324E-13
   751    0.20829E+04   -0.13134E+03    0.13505E-07   -0.13134E+03    0.27292E+02   -0.12174E-08    0.13505E-07   -0.12174E-08    0.14253E-13
   752    0.20912E+04   -0.13134E+03    0.13498E-07   -0.13134E+03    0.27026E+02   -0.12067E-08    0.13498E-07   -0.12067E-08    0.14182E-13
   753    0.20995E+04   -0.13130E+03    0.13490E-07   -0.13130E+03    0.26756E+02   -0.11959E-08    0.13490E-07   -0.11959E-08    0.14111E-13
   754    0.21077E+04   -0.13122E+03    0.13481E-07   -0.13122E+03    0.26486E+02   -0.11850E-08    0.13481E-07   -0.11850E-08    0.14041E-13
   755    0.21160E+04   -0.13112E+03    0.13470E-07   -0.13112E+03    0.26215E+02   -0.11741E-08    0.13470E-07   -0.11741E-08    0.13971E-13
   756    0.21241E+04   -0.13098E+03    0.13459E-07   -0.13098E+03    0.25942E+02   -0.11631E-08    0.13459E-07   -0.11631E-08    0.13902E-13
   757    0.21324E+04   -0.13079E+03    0.13447E-07   -0.13079E+03    0.25669E+02   -0.11520E-08    0.13447E-07   -0.11520E-08    0.13833E-13
   758    0.21405E+04   -0.13057E+03    0.13434E-07   -0.13057E+03    0.25394E+02   -0.11409E-08    0.13434E-07   -0.11409E-08    0.13765E-13
   759    0.21486E+04   -0.13032E+03    0.13421E-07   -0.13032E+03    0.25118E+02   -0.11297E-08    0.13421E-07   -0.11297E-08    0.13697E-13
   760    0.21567E+04   -0.13004E+03    0.13406E-07   -0.13004E+03    0.24842E+02   -0.11184E-08    0.13406E-07   -0.11184E-08    0.13629E-13
   761    0.21646E+04   -0.12972E+03    0.13390E-07   -0.12972E+03    0.24566E+02   -0.11071E-08    0.13390E-07   -0.11071E-08    0.13562E-13
   762    0.21727E+04   -0.12936E+03    0.13374E-07   -0.12936E+03    0.24289E+02   -0.10957E-08    0.13374E-07   -0.10957E-08    0.13495E-13
   763    0.21805E+04   -0.12896E+03    0.13357E-07   -0.12896E+03    0.24013E+02   -0.10842E-08    0.13357E-07   -0.10842E-08    0.13429E-13
   764    0.21884E+04   -0.12854E+03    0.13338E-07   -0.12854E+03    0.23736E+02   -0.10727E-08    0.13338E-07   -0.10727E-08    0.13363E-13
   765    0.21961E+04   -0.12808E+03    0.13319E-07   -0.12808E+03    0.23458E+02   -0.10612E-08    0.13319E-07   -0.10612E-08    0.13297E-13
   766    0.22038E+04   -0.12758E+03    0.13300E-07   -0.12758E+03    0.23181E+02   -0.10496E-08    0.13300E-07   -0.10496E-08    0.13232E-13
   767    0.22114E+04   -0.12705E+03    0.13279E-07   -0.12705E+03    0.22905E+02   -0.10379E-08    0.13279E-07   -0.10379E-08    0.13167E-13
   768    0.22190E+04   -0.12647E+03    0.13258E-07   -0.12647E+03    0.22629E+02   -0.10262E-08    0.13258E-07   -0.10262E-08    0.13103E-13
   769    0.22265E+04   -0.12588E+03    0.13236E-07   -0.12588E+03    0.22352E+02   -0.10145E-08    0.13236E-07   -0.10145E-08    0.13039E-13
   770    0.22338E+04   -0.12524E+03    0.13213E-07   -0.12524E+03    0.22077E+02   -0.10027E-08    0.13213E-07   -0.10027E-08    0.12975E-13
   771    0.22411E+04   -0.12457E+03    0.13189E-07   -0.12457E+03    0.21803E+02   -0.99085E-09    0.13189E-07   -0.99085E-09    0.12912E-13
   772    0.22483E+04   -0.12386E+03    0.13164E-07   -0.12386E+03    0.21530E+02   -0.97898E-09    0.13164E-07   -0.97898E-09    0.12849E-13
   773    0.22554E+04   -0.12312E+03    0.13139E-07   -0.12312E+03    0.21258E+02   -0.96707E-09    0.13139E-07   -0.96707E-09    0.12786E-13
   774    0.22624E+04   -0.12236E+03    0.13113E-07   -0.12236E+03    0.20986E+02   -0.95513E-09    0.13113E-07   -0.95513E-09    0.12724E-13
   775    0.22693E+04   -0.12156E+03    0.13086E-07   -0.12156E+03    0.20717E+02   -0.94315E-09    0.13086E-07   -0.94315E-09    0.12662E-13
   776    0.22760E+04   -0.12072E+03    0.13059E-07   -0.12072E+03    0.20449E+02   -0.93115E-09    0.13059E-07   -0.93115E-09    0.12601E-13
   777    0.22827E+04   -0.11986E+03    0.13031E-07   -0.11986E+03    0.20182E+02   -0.91911E-09    0.13031E-07   -0.91911E-09    0.12540E-13
   778    0.22894E+04   -0.11895E+03    0.13002E-07   -0.11895E+03    0.19917E+02   -0.90705E-09    0.13002E-07   -0.90705E-09    0.12479E-13
   779    0.22958E+04   -0.11802E+03    0.12972E-07   -0.11802E+03    0.19653E+02   -0.89496E-09    0.12972E-07   -0.89496E-09    0.12419E-13
   780    0.23021E+04   -0.11706E+03    0.12942E-07   -0.11706E+03    0.19390E+02   -0.88285E-09    0.12942E-07   -0.88285E-09    0.12359E-13
   781    0.23083E+04   -0.11607E+03    0.12911E-07   -0.11607E+03    0.19132E+02   -0.87072E-09    0.12911E-07   -0.87072E-09    0.12300E-13
   782    0.23144E+04   -0.11506E+03    0.12880E-07   -0.11506E+03    0.18874E+02   -0.85857E-09    0.12880E-07   -0.85857E-09    0.12240E-13
   783    0.23204E+04   -0.11401E+03    0.12848E-07   -0.11401E+03    0.18619E+02   -0.84640E-09    0.12848E-07   -0.84640E-09    0.12182E-13
   784    0.23262E+04   -0.11292E+03    0.12815E-07   -0.11292E+03    0.18366E+02   -0.83422E-09    0.12815E-07   -0.83422E-09    0.12123E-13
   785    0.23319E+04   -0.11182E+03    0.12781E-07   -0.11182E+03    0.18116E+02   -0.82203E-09    0.12781E-07   -0.82203E-09    0.12065E-13
   786    0.23374E+04   -0.11066E+03    0.12747E-07   -0.11066E+03    0.17868E+02   -0.80983E-09    0.12747E-07   -0.80983E-09    0.12007E-13
   787    0.23428E+04   -0.10949E+03    0.12713E-07   -0.10949E+03    0.17623E+02   -0.79762E-09    0.12713E-07   -0.79762E-09    0.11950E-13
   788    0.23480E+04   -0.10829E+03    0.12677E-07   -0.10829E+03    0.17380E+02   -0.78540E-09    0.12677E-07   -0.78540E-09    0.11892E-13
   789    0.23531E+04   -0.10707E+03    0.12642E-07   -0.10707E+03    0.17139E+02   -0.77318E-09    0.12642E-07   -0.77318E-09    0.11836E-13
   790    0.23582E+04   -0.10581E+03    0.12605E-07   -0.10581E+03    0.16903E+02   -0.76096E-09    0.12605E-07   -0.76096E-09    0.11779E-13
   791    0.23630E+04   -0.10452E+03    0.12568E-07   -0.10452E+03    0.16669E+02   -0.74874E-09    0.12568E-07   -0.74874E-09    0.11723E-13
